Volatility 3 Framework 2.28.0

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
452	452	systemd-udevd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
452	452	systemd-udevd	1	socket:[20516]	0:8	20516	SOCK	srwxrwxrwx	-	-	-	0
452	452	systemd-udevd	2	socket:[20516]	0:8	20516	SOCK	srwxrwxrwx	-	-	-	0
452	452	systemd-udevd	3	socket:[14312]	0:8	14312	SOCK	srwxrwxrwx	-	-	-	0
452	452	systemd-udevd	4	socket:[14310]	0:8	14310	SOCK	srwxrwxrwx	-	-	-	0
452	452	systemd-udevd	5	socket:[20526]	0:8	20526	SOCK	srwxrwxrwx	-	-	-	0
452	452	systemd-udevd	6	socket:[20530]	0:8	20530	SOCK	srwxrwxrwx	-	-	-	0
452	452	systemd-udevd	7	socket:[20531]	0:8	20531	SOCK	srwxrwxrwx	-	-	-	0
452	452	systemd-udevd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
452	452	systemd-udevd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
452	452	systemd-udevd	10	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
452	452	systemd-udevd	11	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
452	452	systemd-udevd	13	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	512	systemd-timesyn	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
512	512	systemd-timesyn	1	socket:[20698]	0:8	20698	SOCK	srwxrwxrwx	-	-	-	0
512	512	systemd-timesyn	2	socket:[20698]	0:8	20698	SOCK	srwxrwxrwx	-	-	-	0
512	512	systemd-timesyn	3	socket:[20736]	0:8	20736	SOCK	srwxrwxrwx	-	-	-	0
512	512	systemd-timesyn	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	512	systemd-timesyn	5	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	512	systemd-timesyn	6	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	512	systemd-timesyn	7	socket:[20740]	0:8	20740	SOCK	srwxrwxrwx	-	-	-	0
512	512	systemd-timesyn	8	socket:[20741]	0:8	20741	SOCK	srwxrwxrwx	-	-	-	0
512	512	systemd-timesyn	9	socket:[20742]	0:8	20742	SOCK	srwxrwxrwx	-	-	-	0
512	512	systemd-timesyn	10	socket:[20743]	0:8	20743	SOCK	srwxrwxrwx	-	-	-	0
512	512	systemd-timesyn	11	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	512	systemd-timesyn	13	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	512	systemd-timesyn	14	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	512	systemd-timesyn	15	socket:[20957]	0:8	20957	SOCK	srwxrwxrwx	-	-	-	0
512	535	sd-resolve	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
512	535	sd-resolve	1	socket:[20698]	0:8	20698	SOCK	srwxrwxrwx	-	-	-	0
512	535	sd-resolve	2	socket:[20698]	0:8	20698	SOCK	srwxrwxrwx	-	-	-	0
512	535	sd-resolve	3	socket:[20736]	0:8	20736	SOCK	srwxrwxrwx	-	-	-	0
512	535	sd-resolve	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	535	sd-resolve	5	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	535	sd-resolve	6	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	535	sd-resolve	7	socket:[20740]	0:8	20740	SOCK	srwxrwxrwx	-	-	-	0
512	535	sd-resolve	8	socket:[20741]	0:8	20741	SOCK	srwxrwxrwx	-	-	-	0
512	535	sd-resolve	9	socket:[20742]	0:8	20742	SOCK	srwxrwxrwx	-	-	-	0
512	535	sd-resolve	10	socket:[20743]	0:8	20743	SOCK	srwxrwxrwx	-	-	-	0
512	535	sd-resolve	11	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	535	sd-resolve	13	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	535	sd-resolve	14	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
512	535	sd-resolve	15	socket:[20957]	0:8	20957	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
618	618	systemd-network	1	socket:[20856]	0:8	20856	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	2	socket:[20856]	0:8	20856	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	3	socket:[14309]	0:8	14309	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	4	socket:[20870]	0:8	20870	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	5	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
618	618	systemd-network	6	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
618	618	systemd-network	7	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
618	618	systemd-network	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
618	618	systemd-network	9	socket:[20874]	0:8	20874	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	10	socket:[20875]	0:8	20875	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	11	socket:[20876]	0:8	20876	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	12	socket:[20877]	0:8	20877	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	13	socket:[20878]	0:8	20878	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	14	socket:[20879]	0:8	20879	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	16	socket:[20882]	0:8	20882	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	17	socket:[20900]	0:8	20900	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	18	socket:[20903]	0:8	20903	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	19	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
618	618	systemd-network	20	socket:[20926]	0:8	20926	SOCK	srwxrwxrwx	-	-	-	0
618	618	systemd-network	21	socket:[20956]	0:8	20956	SOCK	srwxrwxrwx	-	-	-	0
620	620	systemd-resolve	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
620	620	systemd-resolve	1	socket:[22635]	0:8	22635	SOCK	srwxrwxrwx	-	-	-	0
620	620	systemd-resolve	2	socket:[22635]	0:8	22635	SOCK	srwxrwxrwx	-	-	-	0
620	620	systemd-resolve	3	socket:[22649]	0:8	22649	SOCK	srwxrwxrwx	-	-	-	0
620	620	systemd-resolve	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
620	620	systemd-resolve	5	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
620	620	systemd-resolve	6	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
620	620	systemd-resolve	7	/proc/sys/kernel/hostname	0:42	22653	REG	-rw-r--r--	2026-02-19 05:07:44.276000 UTC	2026-02-19 05:07:44.276000 UTC	2026-02-19 05:07:44.276000 UTC	0
620	620	systemd-resolve	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
620	620	systemd-resolve	9	socket:[22654]	0:8	22654	SOCK	srwxrwxrwx	-	-	-	0
620	620	systemd-resolve	10	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
620	620	systemd-resolve	11	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
620	620	systemd-resolve	12	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
620	620	systemd-resolve	13	socket:[22657]	0:8	22657	SOCK	srwxrwxrwx	-	-	-	0
620	620	systemd-resolve	14	socket:[22658]	0:8	22658	SOCK	srwxrwxrwx	-	-	-	0
620	620	systemd-resolve	15	socket:[22659]	0:8	22659	SOCK	srwxrwxrwx	-	-	-	0
620	620	systemd-resolve	16	socket:[22692]	0:8	22692	SOCK	srwxrwxrwx	-	-	-	0
631	631	cron	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
631	631	cron	1	socket:[22693]	0:8	22693	SOCK	srwxrwxrwx	-	-	-	0
631	631	cron	2	socket:[22693]	0:8	22693	SOCK	srwxrwxrwx	-	-	-	0
631	631	cron	3	/run/crond.pid	0:26	1074	REG	-rw-r--r--	2026-02-19 05:07:46.236000 UTC	2026-02-19 05:07:46.236000 UTC	2026-02-19 05:07:46.236000 UTC	4
631	631	cron	4	socket:[22700]	0:8	22700	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
633	633	dbus-daemon	1	socket:[22696]	0:8	22696	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	2	socket:[22696]	0:8	22696	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	3	socket:[20036]	0:8	20036	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
633	633	dbus-daemon	5	socket:[21057]	0:8	21057	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	6	socket:[21060]	0:8	21060	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	7	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
633	633	dbus-daemon	8	socket:[21061]	0:8	21061	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	9	socket:[21062]	0:8	21062	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	10	socket:[21063]	0:8	21063	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	11	socket:[21064]	0:8	21064	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	12	socket:[21065]	0:8	21065	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	13	socket:[21066]	0:8	21066	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	14	socket:[21067]	0:8	21067	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	15	socket:[21082]	0:8	21082	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	16	socket:[21158]	0:8	21158	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	18	socket:[21174]	0:8	21174	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	19	socket:[21186]	0:8	21186	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	20	socket:[21198]	0:8	21198	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	21	socket:[21279]	0:8	21279	SOCK	srwxrwxrwx	-	-	-	0
633	633	dbus-daemon	22	socket:[23136]	0:8	23136	SOCK	srwxrwxrwx	-	-	-	0
640	640	irqbalance	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
640	640	irqbalance	1	socket:[20976]	0:8	20976	SOCK	srwxrwxrwx	-	-	-	0
640	640	irqbalance	2	socket:[20976]	0:8	20976	SOCK	srwxrwxrwx	-	-	-	0
640	640	irqbalance	3	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
640	640	irqbalance	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
640	640	irqbalance	5	socket:[20985]	0:8	20985	SOCK	srwxrwxrwx	-	-	-	0
640	647	gmain	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
640	647	gmain	1	socket:[20976]	0:8	20976	SOCK	srwxrwxrwx	-	-	-	0
640	647	gmain	2	socket:[20976]	0:8	20976	SOCK	srwxrwxrwx	-	-	-	0
640	647	gmain	3	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
640	647	gmain	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
640	647	gmain	5	socket:[20985]	0:8	20985	SOCK	srwxrwxrwx	-	-	-	0
641	641	networkd-dispat	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
641	641	networkd-dispat	1	socket:[22715]	0:8	22715	SOCK	srwxrwxrwx	-	-	-	0
641	641	networkd-dispat	2	socket:[22715]	0:8	22715	SOCK	srwxrwxrwx	-	-	-	0
641	641	networkd-dispat	3	socket:[20185]	0:8	20185	SOCK	srwxrwxrwx	-	-	-	0
641	641	networkd-dispat	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
641	641	networkd-dispat	5	socket:[20188]	0:8	20188	SOCK	srwxrwxrwx	-	-	-	0
641	641	networkd-dispat	6	socket:[20189]	0:8	20189	SOCK	srwxrwxrwx	-	-	-	0
643	643	polkitd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	643	polkitd	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	643	polkitd	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	643	polkitd	3	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	643	polkitd	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	643	polkitd	5	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	643	polkitd	6	socket:[22720]	0:8	22720	SOCK	srwxrwxrwx	-	-	-	0
643	643	polkitd	7	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	643	polkitd	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	643	polkitd	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	646	gmain	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	646	gmain	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	646	gmain	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	646	gmain	3	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	646	gmain	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	646	gmain	5	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	646	gmain	6	socket:[22720]	0:8	22720	SOCK	srwxrwxrwx	-	-	-	0
643	646	gmain	7	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	646	gmain	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	646	gmain	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	689	gdbus	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	689	gdbus	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	689	gdbus	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
643	689	gdbus	3	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	689	gdbus	4	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	689	gdbus	5	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	689	gdbus	6	socket:[22720]	0:8	22720	SOCK	srwxrwxrwx	-	-	-	0
643	689	gdbus	7	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	689	gdbus	8	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
643	689	gdbus	9	anon_inode:[12505]	0:14	12505	-	?rw-------	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	2026-02-19 05:07:40.815328 UTC	0
644	644	rsyslogd	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	644	rsyslogd	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	644	rsyslogd	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	644	rsyslogd	3	socket:[19669]	0:8	19669	SOCK	srwxrwxrwx	-	-	-	0
644	644	rsyslogd	4	/dev/urandom	0:5	10	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	644	rsyslogd	5	/proc/kmsg	0:24	4026532031	REG	-r--------	2026-02-19 05:07:46.280000 UTC	2026-02-19 05:07:46.280000 UTC	2026-02-19 05:07:46.280000 UTC	0
644	644	rsyslogd	6	socket:[20122]	0:8	20122	SOCK	srwxrwxrwx	-	-	-	0
644	644	rsyslogd	7	/var/log/syslog	252:2	1049425	REG	-rw-r-----	2026-02-19 05:08:49.332000 UTC	2026-02-19 05:08:49.332000 UTC	2026-02-14 17:41:19.336000 UTC	418635
644	644	rsyslogd	8	/var/log/kern.log	252:2	1049426	REG	-rw-r-----	2026-02-19 05:07:46.720000 UTC	2026-02-19 05:07:46.720000 UTC	2026-02-14 17:41:19.336000 UTC	257499
644	644	rsyslogd	9	/var/log/auth.log	252:2	1049427	REG	-rw-r-----	2026-02-19 05:11:28.564000 UTC	2026-02-19 05:11:28.564000 UTC	2026-02-14 17:41:19.336000 UTC	6128
644	662	in:imuxsock	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	662	in:imuxsock	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	662	in:imuxsock	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	662	in:imuxsock	3	socket:[19669]	0:8	19669	SOCK	srwxrwxrwx	-	-	-	0
644	662	in:imuxsock	4	/dev/urandom	0:5	10	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	662	in:imuxsock	5	/proc/kmsg	0:24	4026532031	REG	-r--------	2026-02-19 05:07:46.280000 UTC	2026-02-19 05:07:46.280000 UTC	2026-02-19 05:07:46.280000 UTC	0
644	662	in:imuxsock	6	socket:[20122]	0:8	20122	SOCK	srwxrwxrwx	-	-	-	0
644	662	in:imuxsock	7	/var/log/syslog	252:2	1049425	REG	-rw-r-----	2026-02-19 05:08:49.332000 UTC	2026-02-19 05:08:49.332000 UTC	2026-02-14 17:41:19.336000 UTC	418635
644	662	in:imuxsock	8	/var/log/kern.log	252:2	1049426	REG	-rw-r-----	2026-02-19 05:07:46.720000 UTC	2026-02-19 05:07:46.720000 UTC	2026-02-14 17:41:19.336000 UTC	257499
644	662	in:imuxsock	9	/var/log/auth.log	252:2	1049427	REG	-rw-r-----	2026-02-19 05:11:28.564000 UTC	2026-02-19 05:11:28.564000 UTC	2026-02-14 17:41:19.336000 UTC	6128
644	663	in:imklog	0	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	663	in:imklog	1	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	663	in:imklog	2	/dev/null	0:5	5	CHR	crw-rw-rw-	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	2026-02-19 05:07:43.868000 UTC	0
644	663	in:imklog	3	socket:[19669]	0:8	19669	SOCK	srwxrwxrwx	-	-	-	0
